term,εἰς_ναῦς_αὐτός_ἀθηναῖοι_πόλις_οὗτος_ὡς,αὐτός_εἰς_ὡς_τις_γίγνομαι_βούλομαι_σφεῖς,αὐτός_εἰς_ἄλλος_πολύς_ἔχω_οὗτος_ὅς,αὐτός_εἰς_πολύς_γίγνομαι_οὗτος_οὐδείς_τις,εἰς_αὐτός_πρός_τεῖχος_τις_πολύς_πόλις,εἰς_ναῦς_αὐτός_πλέω_οὗτος_ἄλλος_ὡς,εἰς_αὐτός_τις_ὅς_πρός_ἔχω_οὗτος,αὐτός_εἰς_σύμμαχος_οὗτος_σπονδή_ποιέω_σφεῖς,εἰς_αὐτός_οὗτος_γίγνομαι_θέρος_τελευτάω_σύμμαχος,αὐτός_εἰς_ὁπλίτης_ἀθηναίων_ἄλλος_ἱππεύς_σύμμαχος,εἰς_αὐτός_οὗτος_πολύς_ἄλλος_γίγνομαι_πόλις,αὐτός_εἰς_ὡς_ἄλλος_λέγω_τις_δῆμος
πρύμνα,3.43687491837422e-06,0.0010194335877966,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000247875875541768,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ῥίον,0.00120634309634935,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000213780903915963,3.89541587459877e-06,2.86482057628731e-06
σῆμα,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000766267149425147,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000213780903915963,0.000393437003334476,2.86482057628731e-06
σικελία,0.000518968112674507,0.00051141020517371,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000393437003334476,2.86482057628731e-06
σικελιώτας,3.43687491837422e-06,3.38682255081927e-06,0.000783720502988301,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
σικυώνιοι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00168090475431963,3.89541587459877e-06,2.86482057628731e-06
σμικρός,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000895565054649568,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
συμφορέω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000348677941049812,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000588207797064415,2.86482057628731e-06
συναφίστημι,3.43687491837422e-06,3.38682255081927e-06,0.000295116698132752,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.00110348102100571,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
συνέπομαι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.00073871919344626,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000289346878205018
τέος,3.43687491837422e-06,0.000342069077632747,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.00073871919344626,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
τολμηρός,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000613624290973922,0.000113899794980369,2.45421658952246e-06,0.0001403046695061,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000146105849390653
τόξευμα,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000766267149425147,0.000337232726314426,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ὑπονοέω,3.43687491837422e-06,0.000172727950091783,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000487593455412287,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ὑποτελέω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,0.00136729097198417,2.86482057628731e-06
φαῦλος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000225566260647398,0.000247875875541768,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
χαλεπαίνω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.00114879305109121
χαρίζομαι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000209762426687337,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000198666209604537,0.000575828935833749
χειμάζω,0.00120634309634935,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000125165046065645,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ψήφισμα,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000637926915432748,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000432587907019383
ὧδε,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.000663847148095066,4.19178242972477e-06,0.000198666209604537,0.000575828935833749
ἀβύδου,0.00120634309634935,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἄγος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000637926915432748,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000289346878205018
ἀγραῖος,3.43687491837422e-06,3.38682255081927e-06,9.9675176190532e-05,0.000155695715620249,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00105213738986092,3.89541587459877e-06,2.86482057628731e-06
ἀγώνισμα,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,7.08469123248623e-05,0.000765003990220148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀδίκημα,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,7.08469123248623e-05,0.000765003990220148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἄδολος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000637926915432748,4.3963387291064e-06,4.19178242972477e-06,0.000393437003334476,2.86482057628731e-06
ἀίδιος,3.43687491837422e-06,3.38682255081927e-06,0.000197395937161642,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000348677941049812,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀκαρνανίαν,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00147131563283339,3.89541587459877e-06,2.86482057628731e-06
ἀκρωτήριον,0.00120634309634935,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀλκή,3.43687491837422e-06,3.38682255081927e-06,0.000295116698132752,3.05285716902449e-06,0.000448899191981454,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀλλόφυλος,3.43687491837422e-06,3.38682255081927e-06,0.000685999742017191,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀμφί-λοχάω,0.000175280620837085,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000113899794980369,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00105213738986092,3.89541587459877e-06,2.86482057628731e-06
ἀνδράποδον,0.000690811858593218,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000588207797064415,2.86482057628731e-06
ἄνοια,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.00041813569823105,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀνταποδίδωμι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000487593455412287,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀντικαθίστημι,3.43687491837422e-06,0.00051141020517371,0.000392837459103861,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀπανίστημι,3.43687491837422e-06,0.000342069077632747,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000510849840645348,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000146105849390653
ἀπάτη,0.000175280620837085,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000348677941049812,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἁπλόω,3.43687491837422e-06,0.000172727950091783,1.9544152194222e-06,3.05285716902449e-06,0.000672232123315511,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀποφέρω,3.43687491837422e-06,0.000342069077632747,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000977749384524292,2.86482057628731e-06
ἀπράγμων,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000487593455412287,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀπρεπής,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.00041813569823105,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἅτε,3.43687491837422e-06,0.000850092460255637,0.000197395937161642,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
αὐτοβοεί,0.000175280620837085,0.000172727950091783,1.9544152194222e-06,3.05285716902449e-06,0.000560565657648483,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
αὐτομολέω,0.000175280620837085,3.38682255081927e-06,1.9544152194222e-06,0.000918910007876371,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἄφνω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000460981432522698,0.000448899191981454,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
βοιωτίαν,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.00136729097198417,2.86482057628731e-06
βοιωτοί,3.43687491837422e-06,0.000342069077632747,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000129618616283148,4.3963387291064e-06,0.00063295914688844,0.000198666209604537,2.86482057628731e-06
βορέας,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000448899191981454,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000588207797064415,2.86482057628731e-06
γυλίππῳ,3.43687491837422e-06,0.00118877471533756,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δαπάνη,3.43687491837422e-06,3.38682255081927e-06,0.000685999742017191,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δεκέλειαν,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.0010715528663276,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δεῦρο,3.43687491837422e-06,3.38682255081927e-06,0.000685999742017191,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
διάγω,3.43687491837422e-06,0.000172727950091783,0.000588278981046081,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
διατρίβω,3.43687491837422e-06,0.000680751332714674,0.000295116698132752,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δικάζω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000209762426687337,2.541541495748e-06,0.000444030211639746,4.19178242972477e-06,0.000393437003334476,2.86482057628731e-06
δίοδος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.00078389858898254,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δίς,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000613624290973922,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000129618616283148,0.000444030211639746,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐγεσταῖοι,3.43687491837422e-06,3.38682255081927e-06,0.000490558220074971,3.05285716902449e-06,2.23332931334057e-06,0.000125165046065645,1.38915514362475e-06,2.541541495748e-06,0.000224213275184426,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
εἶδος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000348677941049812,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000289346878205018
εἰκοστός,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.00154311489391635,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐκεῖσε,3.43687491837422e-06,0.00051141020517371,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000575828935833749
ἐλλείπω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000487593455412287,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἔνδιος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000247875875541768,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000719069964648114
ἔνθα,0.000862655604511929,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,7.08469123248623e-05,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000198666209604537,2.86482057628731e-06
ἐξαίφνης,3.43687491837422e-06,0.000850092460255637,1.9544152194222e-06,3.05285716902449e-06,0.000113899794980369,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000213780903915963,3.89541587459877e-06,2.86482057628731e-06
ἐπαγωγή,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000337232726314426,0.000247875875541768,1.38915514362475e-06,0.000256695691070548,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπακολουθέω,3.43687491837422e-06,0.000680751332714674,1.9544152194222e-06,3.05285716902449e-06,0.000337232726314426,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπειδάν,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000448899191981454,2.45421658952246e-06,0.000209762426687337,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιτήδευμα,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000125165046065645,0.00041813569823105,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιτυγχάνω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000113899794980369,0.000493297534494014,0.0001403046695061,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἔποικος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.00136729097198417,2.86482057628731e-06
ἐρέσσω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000861430022922383,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐρετριῶν,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000460981432522698,0.000225566260647398,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000289346878205018
ἑρμοκράτους,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.00100555202227684
ἐρυθραῖος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000861430022922383,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
εὐεργεσία,3.43687491837422e-06,3.38682255081927e-06,0.000197395937161642,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000977749384524292,2.86482057628731e-06
θάζω,0.000175280620837085,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.00132329795746103,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
θαρσύνω,3.43687491837422e-06,0.0010194335877966,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,7.08469123248623e-05,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
θρασύς,3.43687491837422e-06,0.000172727950091783,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000370586705017891,0.000209762426687337,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἰσχυρίζομαι,3.43687491837422e-06,0.00051141020517371,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000209762426687337,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἰταλίαν,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000861430022922383,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
καθέλκω,0.000862655604511929,3.38682255081927e-06,9.9675176190532e-05,3.05285716902449e-06,2.23332931334057e-06,0.000125165046065645,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
καθορμίζω,0.00103449935043064,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000125165046065645,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
καμαριναῖοι,3.43687491837422e-06,0.000680751332714674,1.9544152194222e-06,0.000155695715620249,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.000224213275184426,0.000213780903915963,3.89541587459877e-06,2.86482057628731e-06
κατάλογος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000247875875541768,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00105213738986092,3.89541587459877e-06,2.86482057628731e-06
καταπροδίδωμι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,0.000383772765857948,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
κατάσκοπος,3.43687491837422e-06,3.38682255081927e-06,0.000197395937161642,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000719069964648114
κάτειμι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000613624290973922,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000432587907019383
κερκύρᾳ,0.000862655604511929,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,7.08469123248623e-05,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
κήρυγμα,3.43687491837422e-06,0.0010194335877966,9.9675176190532e-05,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
κλείω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.00078389858898254,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
κλῖμαξ,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.00078389858898254,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
κοσμέω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000487593455412287,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
κρίσις,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.0001403046695061,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000575828935833749
κρούω,3.43687491837422e-06,0.00118877471533756,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
λάμαχος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000113899794980369,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00063295914688844,3.89541587459877e-06,0.000432587907019383
λεπράω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000892081065007548,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
